,Tool,ID,Description,IaC,Provider,Severity,Query Document,Related Document
286,KICS,0ce1ba20-8ba8-4364-836f-40c24b8cb0ab,MSK Broker Is Publicly Accessible,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-msk-cluster-publicaccess.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/0ce1ba20-8ba8-4364-836f-40c24b8cb0ab
287,KICS,a3aa0087-8228-4e7e-b202-dc9036972d02,Neptune Cluster With IAM Database Authentication Disabled,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-neptune-dbcluster.html#cfn-neptune-dbcluster-iamauthenabled,https://docs.kics.io/latest/queries/cloudformation-queries/aws/a3aa0087-8228-4e7e-b202-dc9036972d02
288,KICS,219f4c95-aa50-44e0-97de-cf71f4641170,S3 Bucket ACL Allows Read to All Users,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/219f4c95-aa50-44e0-97de-cf71f4641170
289,KICS,835d5497-a526-4aea-a23f-98a9afd1635f,S3 Bucket ACL Allows Read to Any Authenticated User,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/835d5497-a526-4aea-a23f-98a9afd1635f
290,KICS,f97b7d23-568f-4bcc-9ac9-02df0d57fbba,S3 Bucket Allows Get Action From All Principals,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/f97b7d23-568f-4bcc-9ac9-02df0d57fbba
291,KICS,faa8fddf-c0aa-4b2d-84ff-e993e233ebe9,S3 Bucket Allows List Action From All Principals,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/faa8fddf-c0aa-4b2d-84ff-e993e233ebe9
292,KICS,860ba89b-b8de-4e72-af54-d6aee4138a69,S3 Bucket Allows Public Policy,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket-publicaccessblockconfiguration.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/860ba89b-b8de-4e72-af54-d6aee4138a69
293,KICS,456b00a3-1072-4149-9740-6b8bb60251b0,S3 Bucket Allows Restore Actions From All Principals,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-bucket.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/456b00a3-1072-4149-9740-6b8bb60251b0
294,KICS,316278b3-87ac-444c-8f8f-a733a28da60f,AmazonMQ Broker Encryption Disabled,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-amazonmq-broker.html#cfn-amazonmq-broker-encryptionoptions,https://docs.kics.io/latest/queries/cloudformation-queries/aws/316278b3-87ac-444c-8f8f-a733a28da60f
295,KICS,37cca703-b74c-48ba-ac81-595b53398e9b,API Gateway Cache Encrypted Disabled,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-apigateway-deployment-stagedescription.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/37cca703-b74c-48ba-ac81-595b53398e9b
296,KICS,ffee2785-c347-451e-89f3-11aeb08e5c84,CMK Unencrypted Storage,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-rds-database-instance.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/ffee2785-c347-451e-89f3-11aeb08e5c84
297,KICS,1b6322d9-c755-4f8c-b804-32c19250f2d9,Config Rule For Encrypted Volumes Disabled,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-config-configrule.html#cfn-config-configrule-source,https://docs.kics.io/latest/queries/cloudformation-queries/aws/1b6322d9-c755-4f8c-b804-32c19250f2d9
298,KICS,4bd21e68-38c1-4d58-acdc-6a14b203237f,DynamoDB Table Not Encrypted,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-dynamodb-table-ssespecification.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/4bd21e68-38c1-4d58-acdc-6a14b203237f
299,KICS,c8dee387-a2e6-4a73-a942-183c975549ac,DynamoDB With Aws Owned CMK,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-dynamodb-table-ssespecification.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/c8dee387-a2e6-4a73-a942-183c975549ac
300,KICS,80b7ac3f-d2b7-4577-9b10-df7913497162,EBS Volume Encryption Disabled,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-ebs-volume.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/80b7ac3f-d2b7-4577-9b10-df7913497162
301,KICS,6c131358-c54d-419b-9dd6-1f7dd41d180c,ECS Cluster Not Encrypted At Rest,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-ecs-taskdefinition.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/6c131358-c54d-419b-9dd6-1f7dd41d180c
302,KICS,2ff8e83c-90e1-4d68-a300-6d652112e622,EFS Not Encrypted,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-efs-filesystem.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/2ff8e83c-90e1-4d68-a300-6d652112e622
303,KICS,e4ee3903-9225-4b6a-bdfb-e62dbadef821,ElastiCache With Disabled at Rest Encryption,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-elasticache-replicationgroup.html#cfn-elasticache-replicationgroup-atrestencryptionenabled,https://docs.kics.io/latest/queries/cloudformation-queries/aws/e4ee3903-9225-4b6a-bdfb-e62dbadef821
304,KICS,d926aa95-0a04-4abc-b20c-acf54afe38a1,ElasticSearch Encryption With KMS Disabled,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-elasticsearch-domain.html#cfn-elasticsearch-domain-encryptionatrestoptions,https://docs.kics.io/latest/queries/cloudformation-queries/aws/d926aa95-0a04-4abc-b20c-acf54afe38a1
305,KICS,86a248ab-0e01-4564-a82a-878303e253bb,ElasticSearch Not Encrypted At Rest,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-elasticsearch-domain.html#cfn-elasticsearch-domain-encryptionatrestoptions,https://docs.kics.io/latest/queries/cloudformation-queries/aws/86a248ab-0e01-4564-a82a-878303e253bb
306,KICS,809f77f8-d10e-4842-a84f-3be7b6ff1190,ELB Using Weak Ciphers,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-elb.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/809f77f8-d10e-4842-a84f-3be7b6ff1190
307,KICS,7f65be75-90ab-4036-8c2a-410aef7bb650,Kinesis SSE Not Configured,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-kinesis-stream.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/7f65be75-90ab-4036-8c2a-410aef7bb650
308,KICS,a976d63f-af0e-46e8-b714-8c1a9c4bf768,MSK Cluster Encryption Disabled,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-msk-cluster.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/a976d63f-af0e-46e8-b714-8c1a9c4bf768
309,KICS,bf4473f1-c8a2-4b1b-8134-bd32efabab93,Neptune Database Cluster Encryption Disabled,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-neptune-dbcluster.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/bf4473f1-c8a2-4b1b-8134-bd32efabab93
310,KICS,65844ba3-03a1-40a8-b3dd-919f122e8c95,RDS Storage Encryption Disabled,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-rds-dbcluster.html#cfn-rds-dbcluster-storageencrypted,https://docs.kics.io/latest/queries/cloudformation-queries/aws/65844ba3-03a1-40a8-b3dd-919f122e8c95
311,KICS,5beacce3-4020-4a3d-9e1d-a36f953df630,RDS Storage Not Encrypted,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-rds-database-instance.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/5beacce3-4020-4a3d-9e1d-a36f953df630
312,KICS,3b316b05-564c-44a7-9c3f-405bb95e211e,Redshift Not Encrypted,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-redshift-cluster.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/3b316b05-564c-44a7-9c3f-405bb95e211e
313,KICS,b2e8752c-3497-4255-98d2-e4ae5b46bbf5,S3 Bucket Without Server-side-encryption,CloudFormation,AWS,High,https://docs.aws.amazon.com/AmazonS3/latest/user-guide/default-bucket-encryption.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/b2e8752c-3497-4255-98d2-e4ae5b46bbf5
314,KICS,709e6da6-fa1f-44cc-8f17-7f25f96dadbe,SageMaker Data Encryption Disabled,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-sagemaker-notebookinstance.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/709e6da6-fa1f-44cc-8f17-7f25f96dadbe
315,KICS,568cc372-ca64-420d-9015-ee347d00d288,User Data Contains Encoded Private Key,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-as-launchconfig.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/568cc372-ca64-420d-9015-ee347d00d288
316,KICS,89827c57-5a8a-49eb-9731-976a606d70db,Workspace Without Encryption,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-workspaces-workspace.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/89827c57-5a8a-49eb-9731-976a606d70db
317,KICS,76ddf32c-85b1-4808-8935-7eef8030ab36,Batch Job Definition With Privileged Container Properties,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-batch-jobdefinition.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/76ddf32c-85b1-4808-8935-7eef8030ab36
318,KICS,da905474-7454-43c0-b8d2-5756ab951aba,KMS Key With Vulnerable Policy,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-kms-key.html#cfn-kms-key-keypolicy,https://docs.kics.io/latest/queries/cloudformation-queries/aws/da905474-7454-43c0-b8d2-5756ab951aba
319,KICS,ae03f542-1423-402f-9cef-c834e7ee9583,Lambda Functions Without Unique IAM Roles,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-lambda-function.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/ae03f542-1423-402f-9cef-c834e7ee9583
320,KICS,68b6a789-82f8-4cfd-85de-e95332fe6a61,MQ Broker Is Publicly Accessible,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-amazonmq-broker.html#cfn-amazonmq-broker-publiclyaccessible,https://docs.kics.io/latest/queries/cloudformation-queries/aws/68b6a789-82f8-4cfd-85de-e95332fe6a61
321,KICS,4c137350-7307-4803-8c04-17c09a7a9fcf,Root Account Has Active Access Keys,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-iam-accesskey.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/4c137350-7307-4803-8c04-17c09a7a9fcf
322,KICS,90501b1b-cded-4cc1-9e8b-206b85cda317,S3 Static Website Host Enabled,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-s3-websiteconfiguration.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/90501b1b-cded-4cc1-9e8b-206b85cda317
323,KICS,6d64f311-3da6-45f3-80f1-14db9771ea40,Permissive Web ACL Default Action,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-waf-webacl.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/6d64f311-3da6-45f3-80f1-14db9771ea40
324,KICS,0104165b-02d5-426f-abc9-91fb48189899,DB Security Group Open To Large Scope,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-rds-database-instance.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/0104165b-02d5-426f-abc9-91fb48189899
325,KICS,ea33fcf7-394b-4d11-a228-985c5d08f205,Default Security Groups With Unrestricted Traffic,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-security-group.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/ea33fcf7-394b-4d11-a228-985c5d08f205
326,KICS,494b03d3-bf40-4464-8524-7c56ad0700ed,EC2 Sensitive Port Is Publicly Exposed,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-security-group.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/494b03d3-bf40-4464-8524-7c56ad0700ed
327,KICS,78055456-f670-4d2e-94d5-392d1cf4f5e4,ELB Sensitive Port Is Exposed To Entire Network,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-elb.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/78055456-f670-4d2e-94d5-392d1cf4f5e4
328,KICS,e415f8d3-fc2b-4f52-88ab-1129e8c8d3f5,Fully Open Ingress,CloudFormation,AWS,High,https://docs.aws.amazon.com/AmazonECS/latest/developerguide/get-set-up-for-amazon-ecs.html#create-a-base-security-group,https://docs.kics.io/latest/queries/cloudformation-queries/aws/e415f8d3-fc2b-4f52-88ab-1129e8c8d3f5
329,KICS,c9846969-d066-431f-9b34-8c4abafe422a,Remote Desktop Port Open To Internet,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-security-group.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/c9846969-d066-431f-9b34-8c4abafe422a
330,KICS,24d932e1-91f0-46ea-836f-fdbd81694151,Route53 Record Undefined,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-route53-hostedzone.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/24d932e1-91f0-46ea-836f-fdbd81694151
331,KICS,3ae83918-7ec7-4cb8-80db-b91ef0f94002,Security Group Unrestricted Access To RDP,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-security-group.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/3ae83918-7ec7-4cb8-80db-b91ef0f94002
332,KICS,cdbb0467-2957-4a77-9992-7b55b29df7b7,Security Groups With Exposed Admin Ports,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-security-group.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/cdbb0467-2957-4a77-9992-7b55b29df7b7
333,KICS,adcd0082-e90b-4b63-862b-21899f6e6a48,Security Groups With Meta IP,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-security-group.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/adcd0082-e90b-4b63-862b-21899f6e6a48
334,KICS,829ce3b8-065c-41a3-ad57-e0accfea82d2,Unknown Port Exposed To Internet,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-security-group.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/829ce3b8-065c-41a3-ad57-e0accfea82d2
335,KICS,4a1e6b34-1008-4e61-a5f2-1f7c276f8d14,Unrestricted Security Group Ingress,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-ec2-security-group-ingress.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/4a1e6b34-1008-4e61-a5f2-1f7c276f8d14
336,KICS,73980e43-f399-4fcc-a373-658228f7adf7,Amplify App Access Token Exposed,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-amplify-app.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/73980e43-f399-4fcc-a373-658228f7adf7
337,KICS,71493c8b-3014-404c-9802-078b74496fb7,Amplify App Basic Auth Config Password Exposed,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-amplify-app-basicauthconfig.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/71493c8b-3014-404c-9802-078b74496fb7
338,KICS,03b38885-8f4e-480c-a0e4-12c1affd15db,Amplify App OAuth Token Exposed,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-amplify-app-basicauthconfig.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/03b38885-8f4e-480c-a0e4-12c1affd15db
339,KICS,dfb56e5d-ee68-446e-b32a-657b62befe69,Amplify Branch Basic Auth Config Password Exposed,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-amplify-branch.html#cfn-amplify-branch-basicauthconfig,https://docs.kics.io/latest/queries/cloudformation-queries/aws/dfb56e5d-ee68-446e-b32a-657b62befe69
340,KICS,06b9f52a-8cd5-459b-bdc6-21a22521e1be,Directory Service Microsoft AD Password Set to Plaintext or Default Ref,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-directoryservice-microsoftad.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/06b9f52a-8cd5-459b-bdc6-21a22521e1be
341,KICS,6685d912-d81f-4cfa-95ad-e316ea31c989,Directory Service Simple AD Password Exposed,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-directoryservice-simplead.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/6685d912-d81f-4cfa-95ad-e316ea31c989
342,KICS,f988a17f-1139-46a3-8928-f27eafd8b024,DMS Endpoint MongoDB Settings Password Exposed,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-dms-endpoint-mongodbsettings.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/f988a17f-1139-46a3-8928-f27eafd8b024
343,KICS,5f700072-b7ce-4e84-b3f3-497bf1c24a4d,DMS Endpoint Password Exposed,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-dms-endpoint.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/5f700072-b7ce-4e84-b3f3-497bf1c24a4d
344,KICS,39423ce4-9011-46cd-b6b1-009edcd9385d,DocDB Cluster Master Password In Plaintext,CloudFormation,AWS,High,https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-docdb-dbcluster.html,https://docs.kics.io/latest/queries/cloudformation-queries/aws/39423ce4-9011-46cd-b6b1-009edcd9385d
