Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
Checkov,CKV_AWS_60,Ensure IAM role allows only specific services or principals to assume it,NaN,Terraform,NaN,AWS,NaN,[IAMRoleAllowsPublicAssume.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IAMRoleAllowsPublicAssume.py),NaN
Checkov,CKV_AWS_61,Ensure AWS IAM policy does not allow assume role permission across all services,NaN,Cloudformation,NaN,AWS,NaN,[IAMRoleAllowAssumeFromAccount.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/IAMRoleAllowAssumeFromAccount.py),NaN
Checkov,CKV_AWS_61,Ensure AWS IAM policy does not allow assume role permission across all services,NaN,Terraform,NaN,AWS,NaN,[IAMRoleAllowAssumeFromAccount.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IAMRoleAllowAssumeFromAccount.py),NaN
Checkov,CKV_AWS_62,"Ensure no IAM policies that allow full ""*-*"" administrative privileges are not created",NaN,Cloudformation,NaN,AWS,NaN,[IAMAdminPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/IAMAdminPolicyDocument.py),NaN
Checkov,CKV_AWS_62,"Ensure no IAM policies that allow full ""*-*"" administrative privileges are not created",NaN,Cloudformation,NaN,AWS,NaN,[IAMAdminPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/IAMAdminPolicyDocument.py),NaN
Checkov,CKV_AWS_62,"Ensure no IAM policies that allow full ""*-*"" administrative privileges are not created",NaN,Cloudformation,NaN,AWS,NaN,[IAMAdminPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/IAMAdminPolicyDocument.py),NaN
Checkov,CKV_AWS_62,"Ensure no IAM policies that allow full ""*-*"" administrative privileges are not created",NaN,Cloudformation,NaN,AWS,NaN,[IAMAdminPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/IAMAdminPolicyDocument.py),NaN
Checkov,CKV_AWS_62,"Ensure IAM policies that allow full ""*-*"" administrative privileges are not created",NaN,Terraform,NaN,AWS,NaN,[IAMAdminPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IAMAdminPolicyDocument.py),NaN
Checkov,CKV_AWS_62,"Ensure IAM policies that allow full ""*-*"" administrative privileges are not created",NaN,Terraform,NaN,AWS,NaN,[IAMAdminPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IAMAdminPolicyDocument.py),NaN
Checkov,CKV_AWS_62,"Ensure IAM policies that allow full ""*-*"" administrative privileges are not created",NaN,Terraform,NaN,AWS,NaN,[IAMAdminPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IAMAdminPolicyDocument.py),NaN
Checkov,CKV_AWS_62,"Ensure IAM policies that allow full ""*-*"" administrative privileges are not created",NaN,Terraform,NaN,AWS,NaN,[IAMAdminPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IAMAdminPolicyDocument.py),NaN
Checkov,CKV_AWS_62,"Ensure IAM policies that allow full ""*-*"" administrative privileges are not created",NaN,Terraform,NaN,AWS,NaN,[IAMAdminPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IAMAdminPolicyDocument.py),NaN
Checkov,CKV_AWS_63,"Ensure no IAM policies documents allow ""*"" as a statement's actions",NaN,Cloudformation,NaN,AWS,NaN,[IAMStarActionPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/IAMStarActionPolicyDocument.py),NaN
Checkov,CKV_AWS_63,"Ensure no IAM policies documents allow ""*"" as a statement's actions",NaN,Cloudformation,NaN,AWS,NaN,[IAMStarActionPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/IAMStarActionPolicyDocument.py),NaN
Checkov,CKV_AWS_63,"Ensure no IAM policies documents allow ""*"" as a statement's actions",NaN,Cloudformation,NaN,AWS,NaN,[IAMStarActionPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/IAMStarActionPolicyDocument.py),NaN
Checkov,CKV_AWS_63,"Ensure no IAM policies documents allow ""*"" as a statement's actions",NaN,Cloudformation,NaN,AWS,NaN,[IAMStarActionPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/IAMStarActionPolicyDocument.py),NaN
Checkov,CKV_AWS_63,"Ensure no IAM policies documents allow ""*"" as a statement's actions",NaN,Terraform,NaN,AWS,NaN,[IAMStarActionPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IAMStarActionPolicyDocument.py),NaN
Checkov,CKV_AWS_63,"Ensure no IAM policies documents allow ""*"" as a statement's actions",NaN,Terraform,NaN,AWS,NaN,[IAMStarActionPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IAMStarActionPolicyDocument.py),NaN
Checkov,CKV_AWS_63,"Ensure no IAM policies documents allow ""*"" as a statement's actions",NaN,Terraform,NaN,AWS,NaN,[IAMStarActionPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IAMStarActionPolicyDocument.py),NaN
Checkov,CKV_AWS_63,"Ensure no IAM policies documents allow ""*"" as a statement's actions",NaN,Terraform,NaN,AWS,NaN,[IAMStarActionPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IAMStarActionPolicyDocument.py),NaN
Checkov,CKV_AWS_63,"Ensure no IAM policies documents allow ""*"" as a statement's actions",NaN,Terraform,NaN,AWS,NaN,[IAMStarActionPolicyDocument.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IAMStarActionPolicyDocument.py),NaN
Checkov,CKV_AWS_64,Ensure all data stored in the Redshift cluster is securely encrypted at rest,NaN,Cloudformation,NaN,AWS,NaN,[RedshiftClusterEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/RedshiftClusterEncryption.py),NaN
Checkov,CKV_AWS_64,Ensure all data stored in the Redshift cluster is securely encrypted at rest,NaN,Terraform,NaN,AWS,NaN,[RedshiftClusterEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/RedshiftClusterEncryption.py),NaN
Checkov,CKV_AWS_65,Ensure container insights are enabled on ECS cluster,NaN,Cloudformation,NaN,AWS,NaN,[ECSClusterContainerInsights.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/ECSClusterContainerInsights.py),NaN
Checkov,CKV_AWS_65,Ensure container insights are enabled on ECS cluster,NaN,Terraform,NaN,AWS,NaN,[ECSClusterContainerInsights.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/ECSClusterContainerInsights.py),NaN
Checkov,CKV_AWS_66,Ensure that CloudWatch Log Group specifies retention days,NaN,Cloudformation,NaN,AWS,NaN,[CloudWatchLogGroupRetention.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/CloudWatchLogGroupRetention.py),NaN
Checkov,CKV_AWS_66,Ensure that CloudWatch Log Group specifies retention days,NaN,Terraform,NaN,AWS,NaN,[CloudWatchLogGroupRetention.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/CloudWatchLogGroupRetention.py),NaN
Checkov,CKV_AWS_67,Ensure CloudTrail is enabled in all Regions,NaN,Cloudformation,NaN,AWS,NaN,[CloudtrailMultiRegion.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/CloudtrailMultiRegion.py),NaN
Checkov,CKV_AWS_67,Ensure CloudTrail is enabled in all Regions,NaN,Terraform,NaN,AWS,NaN,[CloudtrailMultiRegion.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/CloudtrailMultiRegion.py),NaN
Checkov,CKV_AWS_68,CloudFront Distribution should have WAF enabled,NaN,Cloudformation,NaN,AWS,NaN,[WAFEnabled.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/WAFEnabled.py),NaN
Checkov,CKV_AWS_68,CloudFront Distribution should have WAF enabled,NaN,Terraform,NaN,AWS,NaN,[WAFEnabled.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/WAFEnabled.py),NaN
Checkov,CKV_AWS_69,Ensure Amazon MQ Broker should not have public access,NaN,Cloudformation,NaN,AWS,NaN,[AmazonMQBrokerPublicAccess.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/AmazonMQBrokerPublicAccess.py),NaN
Checkov,CKV_AWS_69,Ensure MQ Broker is not publicly exposed,NaN,Terraform,NaN,AWS,NaN,[MQBrokerNotPubliclyExposed.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/MQBrokerNotPubliclyExposed.py),NaN
Checkov,CKV_AWS_70,Ensure S3 bucket does not allow an action with any Principal,NaN,Terraform,NaN,AWS,NaN,[S3AllowsAnyPrincipal.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/S3AllowsAnyPrincipal.py),NaN
Checkov,CKV_AWS_70,Ensure S3 bucket does not allow an action with any Principal,NaN,Terraform,NaN,AWS,NaN,[S3AllowsAnyPrincipal.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/S3AllowsAnyPrincipal.py),NaN
Checkov,CKV_AWS_71,Ensure Redshift Cluster logging is enabled,NaN,Cloudformation,NaN,AWS,NaN,[RedshiftClusterLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/RedshiftClusterLogging.py),NaN
Checkov,CKV_AWS_71,Ensure Redshift Cluster logging is enabled,NaN,Terraform,NaN,AWS,NaN,[RedshiftClusterLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/RedshiftClusterLogging.py),NaN
Checkov,CKV_AWS_72,Ensure SQS policy does not allow ALL (*) actions.,NaN,Terraform,NaN,AWS,NaN,[SQSPolicy.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/SQSPolicy.py),NaN
Checkov,CKV_AWS_73,Ensure API Gateway has X-Ray Tracing enabled,NaN,Cloudformation,NaN,AWS,NaN,[APIGatewayXray.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/APIGatewayXray.py),NaN
Checkov,CKV_AWS_73,Ensure API Gateway has X-Ray Tracing enabled,NaN,Cloudformation,NaN,AWS,NaN,[APIGatewayXray.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/APIGatewayXray.py),NaN
Checkov,CKV_AWS_73,Ensure API Gateway has X-Ray Tracing enabled,NaN,Terraform,NaN,AWS,NaN,[APIGatewayXray.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/APIGatewayXray.py),NaN
Checkov,CKV_AWS_74,Ensure DocumentDB is encrypted at rest (default is unencrypted),NaN,Cloudformation,NaN,AWS,NaN,[DocDBEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/DocDBEncryption.py),NaN
Checkov,CKV_AWS_74,Ensure DocumentDB is encrypted at rest (default is unencrypted),NaN,Terraform,NaN,AWS,NaN,[DocDBEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/DocDBEncryption.py),NaN
Checkov,CKV_AWS_75,Ensure Global Accelerator accelerator has flow logs enabled,NaN,Terraform,NaN,AWS,NaN,[GlobalAcceleratorAcceleratorFlowLogs.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/GlobalAcceleratorAcceleratorFlowLogs.py),NaN
Checkov,CKV_AWS_76,Ensure API Gateway has Access Logging enabled,NaN,Cloudformation,NaN,AWS,NaN,[APIGatewayAccessLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/APIGatewayAccessLogging.py),NaN
Checkov,CKV_AWS_76,Ensure API Gateway has Access Logging enabled,NaN,Cloudformation,NaN,AWS,NaN,[APIGatewayAccessLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/APIGatewayAccessLogging.py),NaN
Checkov,CKV_AWS_76,Ensure API Gateway has Access Logging enabled,NaN,Terraform,NaN,AWS,NaN,[APIGatewayAccessLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/APIGatewayAccessLogging.py),NaN
Checkov,CKV_AWS_76,Ensure API Gateway has Access Logging enabled,NaN,Terraform,NaN,AWS,NaN,[APIGatewayAccessLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/APIGatewayAccessLogging.py),NaN
Checkov,CKV_AWS_77,Ensure Athena Database is encrypted at rest (default is unencrypted),NaN,Terraform,NaN,AWS,NaN,[AthenaDatabaseEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/AthenaDatabaseEncryption.py),NaN
Checkov,CKV_AWS_78,Ensure that CodeBuild Project encryption is not disabled,NaN,Cloudformation,NaN,AWS,NaN,[CodeBuildProjectEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/CodeBuildProjectEncryption.py),NaN
Checkov,CKV_AWS_78,Ensure that CodeBuild Project encryption is not disabled,NaN,Terraform,NaN,AWS,NaN,[CodeBuildProjectEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/CodeBuildProjectEncryption.py),NaN
Checkov,CKV_AWS_79,Ensure Instance Metadata Service Version 1 is not enabled,NaN,Cloudformation,NaN,AWS,NaN,[IMDSv1Disabled.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/IMDSv1Disabled.py),NaN
Checkov,CKV_AWS_79,Ensure Instance Metadata Service Version 1 is not enabled,NaN,Terraform,NaN,AWS,NaN,[IMDSv1Disabled.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IMDSv1Disabled.py),NaN
Checkov,CKV_AWS_79,Ensure Instance Metadata Service Version 1 is not enabled,NaN,Terraform,NaN,AWS,NaN,[IMDSv1Disabled.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IMDSv1Disabled.py),NaN
Checkov,CKV_AWS_79,Ensure Instance Metadata Service Version 1 is not enabled,NaN,Terraform,NaN,AWS,NaN,[IMDSv1Disabled.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/IMDSv1Disabled.py),NaN
Checkov,CKV_AWS_80,Ensure MSK Cluster logging is enabled,NaN,Cloudformation,NaN,AWS,NaN,[MSKClusterLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/MSKClusterLogging.py),NaN
Checkov,CKV_AWS_80,Ensure MSK Cluster logging is enabled,NaN,Terraform,NaN,AWS,NaN,[MSKClusterLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/MSKClusterLogging.py),NaN
Checkov,CKV_AWS_81,Ensure MSK Cluster encryption in rest and transit is enabled,NaN,Cloudformation,NaN,AWS,NaN,[MSKClusterEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/MSKClusterEncryption.py),NaN
Checkov,CKV_AWS_81,Ensure MSK Cluster encryption in rest and transit is enabled,NaN,Terraform,NaN,AWS,NaN,[MSKClusterEncryption.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/MSKClusterEncryption.py),NaN
Checkov,CKV_AWS_82,Ensure Athena Workgroup should enforce configuration to prevent client disabling encryption,NaN,Cloudformation,NaN,AWS,NaN,[AthenaWorkgroupConfiguration.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/AthenaWorkgroupConfiguration.py),NaN
Checkov,CKV_AWS_82,Ensure Athena Workgroup should enforce configuration to prevent client disabling encryption,NaN,Terraform,NaN,AWS,NaN,[AthenaWorkgroupConfiguration.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/AthenaWorkgroupConfiguration.py),NaN
Checkov,CKV_AWS_83,Ensure Elasticsearch Domain enforces HTTPS,NaN,Cloudformation,NaN,AWS,NaN,[ElasticsearchDomainEnforceHTTPS.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/ElasticsearchDomainEnforceHTTPS.py),NaN
Checkov,CKV_AWS_83,Ensure Elasticsearch Domain enforces HTTPS,NaN,Terraform,NaN,AWS,NaN,[ElasticsearchDomainEnforceHTTPS.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/ElasticsearchDomainEnforceHTTPS.py),NaN
Checkov,CKV_AWS_83,Ensure Elasticsearch Domain enforces HTTPS,NaN,Terraform,NaN,AWS,NaN,[ElasticsearchDomainEnforceHTTPS.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/ElasticsearchDomainEnforceHTTPS.py),NaN
Checkov,CKV_AWS_84,Ensure Elasticsearch Domain Logging is enabled,NaN,Cloudformation,NaN,AWS,NaN,[ElasticsearchDomainLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/ElasticsearchDomainLogging.py),NaN
Checkov,CKV_AWS_84,Ensure Elasticsearch Domain Logging is enabled,NaN,Cloudformation,NaN,AWS,NaN,[ElasticsearchDomainLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/ElasticsearchDomainLogging.py),NaN
Checkov,CKV_AWS_84,Ensure Elasticsearch Domain Logging is enabled,NaN,Terraform,NaN,AWS,NaN,[ElasticsearchDomainLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/ElasticsearchDomainLogging.py),NaN
Checkov,CKV_AWS_84,Ensure Elasticsearch Domain Logging is enabled,NaN,Terraform,NaN,AWS,NaN,[ElasticsearchDomainLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/ElasticsearchDomainLogging.py),NaN
Checkov,CKV_AWS_85,Ensure DocumentDB Logging is enabled,NaN,Cloudformation,NaN,AWS,NaN,[DocDBLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/DocDBLogging.py),NaN
Checkov,CKV_AWS_85,Ensure DocumentDB Logging is enabled,NaN,Terraform,NaN,AWS,NaN,[DocDBLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/DocDBLogging.py),NaN
Checkov,CKV_AWS_86,Ensure CloudFront Distribution has Access Logging enabled,NaN,Cloudformation,NaN,AWS,NaN,[CloudfrontDistributionLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/cloudformation/checks/resource/aws/CloudfrontDistributionLogging.py),NaN
Checkov,CKV_AWS_86,Ensure CloudFront distribution has Access Logging enabled,NaN,Terraform,NaN,AWS,NaN,[CloudfrontDistributionLogging.py](https://github.com/bridgecrewio/checkov/blob/main/checkov/terraform/checks/resource/aws/CloudfrontDistributionLogging.py),NaN
