Tool,ID,Title,Description,IaC,Category,Provider,Severity,Query Document,Related Document
KICS,d31cb911-bf5b-4eb6-9fc3-16780c77c7bd,CloudFront Logging Disabled,NaN,Ansible,Observability,AWS,Medium,https://docs.kics.io/latest/queries/ansible-queries/aws/d31cb911-bf5b-4eb6-9fc3-16780c77c7bd,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudfront_distribution_module.html
KICS,d4a73c49-cbaa-4c6f-80ee-d6ef5a3a26f5,CloudTrail Logging Disabled,NaN,Ansible,Observability,AWS,Medium,https://docs.kics.io/latest/queries/ansible-queries/aws/d4a73c49-cbaa-4c6f-80ee-d6ef5a3a26f5,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudtrail_module.html#parameter-enable_logging
KICS,c3b9f7b0-f5a0-49ec-9cbc-f1e346b7274d,S3 Bucket Logging Disabled,NaN,Ansible,Observability,AWS,Medium,https://docs.kics.io/latest/queries/ansible-queries/aws/c3b9f7b0-f5a0-49ec-9cbc-f1e346b7274d,https://docs.ansible.com/ansible/latest/collections/amazon/aws/s3_bucket_module.html#parameter-debug_botocore_endpoint_logs
KICS,ffe0fd52-7a8b-4a5c-8fc7-49844418e6c9,No Stack Policy,NaN,Ansible,Resource Management,AWS,Medium,https://docs.kics.io/latest/queries/ansible-queries/aws/ffe0fd52-7a8b-4a5c-8fc7-49844418e6c9,https://docs.ansible.com/ansible/latest/collections/amazon/aws/cloudformation_module.html
KICS,eee107f9-b3d8-45d3-b9c6-43b5a7263ce1,Authentication Without MFA,NaN,Ansible,Access Control,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/eee107f9-b3d8-45d3-b9c6-43b5a7263ce1,https://docs.ansible.com/ansible/latest/collections/community/aws/iam_mfa_device_info_module.html
KICS,f5c45127-1d28-4b49-a692-0b97da1c3a84,ECS Service Without Running Tasks,NaN,Ansible,Availability,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/f5c45127-1d28-4b49-a692-0b97da1c3a84,https://docs.ansible.com/ansible/latest/collections/community/aws/ecs_service_module.html#ansible-collections-community-aws-ecs-service-module
KICS,857f8808-e96a-4ba8-a9b7-f2d4ec6cad94,Automatic Minor Upgrades Disabled,NaN,Ansible,Best Practices,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/857f8808-e96a-4ba8-a9b7-f2d4ec6cad94,https://docs.ansible.com/ansible/latest/collections/community/aws/rds_instance_module.html#parameter-auto_minor_version_upgrade
KICS,b25398a2-0625-4e61-8e4d-a1bb23905bf6,CDN Configuration Is Missing,NaN,Ansible,Best Practices,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/b25398a2-0625-4e61-8e4d-a1bb23905bf6,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudfront_distribution_module.html
KICS,8bc2168c-1723-4eeb-a6f3-a1ba614b9a6d,IAM Password Without Minimum Length,NaN,Ansible,Best Practices,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/8bc2168c-1723-4eeb-a6f3-a1ba614b9a6d,https://docs.ansible.com/ansible/latest/collections/community/aws/iam_password_policy_module.html
KICS,3ddf3417-424d-420d-8275-0724dc426520,Lambda Permission Misconfigured,NaN,Ansible,Best Practices,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/3ddf3417-424d-420d-8275-0724dc426520,https://docs.ansible.com/ansible/latest/collections/community/aws/lambda_policy_module.html
KICS,3f2cf811-88fa-4eda-be45-7a191a18aba9,Misconfigured Password Policy Expiration,NaN,Ansible,Best Practices,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/3f2cf811-88fa-4eda-be45-7a191a18aba9,https://docs.ansible.com/ansible/latest/collections/community/aws/iam_password_policy_module.html
KICS,6f5f5444-1422-495f-81ef-24cefd61ed2c,Password Without Reuse Prevention,NaN,Ansible,Best Practices,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/6f5f5444-1422-495f-81ef-24cefd61ed2c,https://docs.ansible.com/ansible/latest/collections/community/aws/iam_password_policy_module.html#parameter-pw_reuse_prevent
KICS,b8a9852c-9943-4973-b8d5-77dae9352851,EFS Without Tags,NaN,Ansible,Build Process,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/b8a9852c-9943-4973-b8d5-77dae9352851,https://docs.ansible.com/ansible/latest/collections/community/aws/efs_module.html
KICS,32d31f1f-0f83-4721-b7ec-1e6948c60145,Stack Without Template,NaN,Ansible,Build Process,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/32d31f1f-0f83-4721-b7ec-1e6948c60145,https://docs.ansible.com/ansible/latest/collections/amazon/aws/cloudformation_module.html
KICS,f5587077-3f57-4370-9b4e-4eb5b1bac85b,CloudTrail Log Files Not Encrypted With KMS,NaN,Ansible,Encryption,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/f5587077-3f57-4370-9b4e-4eb5b1bac85b,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudtrail_module.html
KICS,bd77554e-f138-40c5-91b2-2a09f878608e,EFS Without KMS,NaN,Ansible,Encryption,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/bd77554e-f138-40c5-91b2-2a09f878608e,https://docs.ansible.com/ansible/latest/collections/community/aws/efs_module.html#parameter-kms_key_id
KICS,e28ceb92-d588-4166-aac5-766c8f5b7472,AWS Password Policy With Unchangeable Passwords,NaN,Ansible,Insecure Configurations,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/e28ceb92-d588-4166-aac5-766c8f5b7472,https://docs.ansible.com/ansible/latest/collections/community/aws/iam_password_policy_module.html
KICS,61d1a2d0-4db8-405a-913d-5d2ce49dff6f,Instance With No VPC,NaN,Ansible,Insecure Configurations,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/61d1a2d0-4db8-405a-913d-5d2ce49dff6f,https://docs.ansible.com/ansible/latest/collections/amazon/aws/ec2_module.html
KICS,265d9725-2fb8-42a2-bc57-3279c5db82d5,Lambda Function Without Tags,NaN,Ansible,Insecure Configurations,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/265d9725-2fb8-42a2-bc57-3279c5db82d5,https://docs.ansible.com/ansible/latest/collections/community/aws/lambda_module.html
KICS,8833f180-96f1-46f4-9147-849aafa56029,EC2 Instance Using Default VPC,NaN,Ansible,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/8833f180-96f1-46f4-9147-849aafa56029,https://docs.ansible.com/ansible/latest/collections/amazon/aws/ec2_module.html#parameter-vpc_subnet_id
KICS,7cc6c791-5f68-4816-a564-b9b699f9d26e,ElastiCache Using Default Port,NaN,Ansible,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/7cc6c791-5f68-4816-a564-b9b699f9d26e,https://docs.ansible.com/ansible/latest/collections/community/aws/elasticache_module.html#parameter-cache_port
KICS,5527dcfc-94f9-4bf6-b7d4-1b78850cf41f,ElastiCache Without VPC,NaN,Ansible,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/5527dcfc-94f9-4bf6-b7d4-1b78850cf41f,https://docs.ansible.com/ansible/latest/collections/community/aws/elasticache_module.html#parameter-cache_subnet_group
KICS,2cb674f6-32f9-40be-97f2-62c0dc38f0d5,RDS Using Default Port,NaN,Ansible,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/2cb674f6-32f9-40be-97f2-62c0dc38f0d5,https://docs.ansible.com/ansible/latest/collections/community/aws/rds_instance_module.html#parameter-port
KICS,e01de151-a7bd-4db4-b49b-3c4775a5e881,Redshift Using Default Port,NaN,Ansible,Networking and Firewall,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/e01de151-a7bd-4db4-b49b-3c4775a5e881,https://docs.ansible.com/ansible/latest/collections/community/aws/redshift_module.html#parameter-port
KICS,2059155b-27fd-441e-b616-6966c468561f,API Gateway X-Ray Disabled,NaN,Ansible,Observability,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/2059155b-27fd-441e-b616-6966c468561f,https://docs.ansible.com/ansible/latest/collections/community/aws/aws_api_gateway_module.html#parameter-tracing_enabled
KICS,4d8681a2-3d30-4c89-8070-08acd142748e,CloudTrail Log File Validation Disabled,NaN,Ansible,Observability,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/4d8681a2-3d30-4c89-8070-08acd142748e,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudtrail_module.html
KICS,6ad087d7-a509-4b20-b853-9ef6f5ebaa98,CloudTrail Multi Region Disabled,NaN,Ansible,Observability,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/6ad087d7-a509-4b20-b853-9ef6f5ebaa98,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudtrail_module.html#parameter-is_multi_region_trail
KICS,ebb2118a-03bc-4d53-ab43-d8750f5cb8d3,CloudTrail Not Integrated With CloudWatch,NaN,Ansible,Observability,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/ebb2118a-03bc-4d53-ab43-d8750f5cb8d3,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudtrail_module.html
KICS,5ba316a9-c466-4ec1-8d5b-bc6107dc9a92,CloudTrail SNS Topic Name Undefined,NaN,Ansible,Observability,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/5ba316a9-c466-4ec1-8d5b-bc6107dc9a92,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudtrail_module.html
KICS,af96d737-0818-4162-8c41-40d969bd65d1,CMK Rotation Disabled,NaN,Ansible,Observability,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/af96d737-0818-4162-8c41-40d969bd65d1,https://docs.ansible.com/ansible/latest/collections/community/aws/aws_kms_module.html#parameter-enable_key_rotation
KICS,a2fdf451-89dd-451e-af92-bf6c0f4bab96,Configuration Aggregator to All Regions Disabled,NaN,Ansible,Observability,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/a2fdf451-89dd-451e-af92-bf6c0f4bab96,https://docs.ansible.com/ansible/latest/collections/community/aws/aws_config_aggregator_module.html#parameter-organization_source
KICS,71397b34-1d50-4ee1-97cb-c96c34676f74,Lambda Functions Without X-Ray Tracing,NaN,Ansible,Observability,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/71397b34-1d50-4ee1-97cb-c96c34676f74,https://docs.ansible.com/ansible/latest/collections/community/aws/lambda_module.html
KICS,d39761d7-94ab-45b0-ab5e-27c44e381d58,Stack Notifications Disabled,NaN,Ansible,Observability,AWS,Low,https://docs.kics.io/latest/queries/ansible-queries/aws/d39761d7-94ab-45b0-ab5e-27c44e381d58,https://docs.ansible.com/ansible/latest/collections/amazon/aws/cloudformation_module.html#parameter-notification_arns
KICS,338b6cab-961d-4998-bb49-e5b6a11c9a5c,EC2 Not EBS Optimized,NaN,Ansible,Best Practices,AWS,Info,https://docs.kics.io/latest/queries/ansible-queries/aws/338b6cab-961d-4998-bb49-e5b6a11c9a5c,https://docs.ansible.com/ansible/latest/collections/amazon/aws/ec2_module.html#parameter-ebs_optimized
KICS,e24e18d9-4c2b-4649-b3d0-18c088145e24,CloudWatch Without Retention Period Specified,NaN,Ansible,Observability,AWS,Info,https://docs.kics.io/latest/queries/ansible-queries/aws/e24e18d9-4c2b-4649-b3d0-18c088145e24,https://docs.ansible.com/ansible/latest/collections/community/aws/cloudwatchlogs_log_group_module.html
KICS,e8c80448-31d8-4755-85fc-6dbab69c2717,CosmosDB Account IP Range Filter Not Set,NaN,Ansible,Networking and Firewall,Azure,Critical,https://docs.kics.io/latest/queries/ansible-queries/azure/e8c80448-31d8-4755-85fc-6dbab69c2717,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_cosmosdbaccount_module.html#parameter-ip_range_filter
KICS,0d0c12b9-edce-4510-9065-13f6a758750c,Redis Entirely Accessible,NaN,Ansible,Networking and Firewall,Azure,Critical,https://docs.kics.io/latest/queries/ansible-queries/azure/0d0c12b9-edce-4510-9065-13f6a758750c,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_rediscachefirewallrule_module.html#parameter-start_ip_address
KICS,0632d0db-9190-450a-8bb3-c283bffea445,Redis Publicly Accessible,NaN,Ansible,Networking and Firewall,Azure,Critical,https://docs.kics.io/latest/queries/ansible-queries/azure/0632d0db-9190-450a-8bb3-c283bffea445,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_rediscachefirewallrule_module.html#parameter-start_ip_address
KICS,f4e9ff70-0f3b-4c50-a713-26cbe7ec4039,SQLServer Ingress From Any IP,NaN,Ansible,Networking and Firewall,Azure,Critical,https://docs.kics.io/latest/queries/ansible-queries/azure/f4e9ff70-0f3b-4c50-a713-26cbe7ec4039,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_sqlfirewallrule_module.html
KICS,3f23c96c-f9f5-488d-9b17-605b8da5842f,Unrestricted SQL Server Access,NaN,Ansible,Networking and Firewall,Azure,Critical,https://docs.kics.io/latest/queries/ansible-queries/azure/3f23c96c-f9f5-488d-9b17-605b8da5842f,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_sqlfirewallrule_module.html
KICS,ca4df748-613a-4fbf-9c76-f02cbd580307,Default Azure Storage Account Network Access Is Too Permissive,NaN,Ansible,Access Control,Azure,High,https://docs.kics.io/latest/queries/ansible-queries/azure/ca4df748-613a-4fbf-9c76-f02cbd580307,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_storageaccount_module.html#parameter-public_network_access
KICS,35e2f133-a395-40de-a79d-b260d973d1bd,Public Storage Account,NaN,Ansible,Access Control,Azure,High,https://docs.kics.io/latest/queries/ansible-queries/azure/35e2f133-a395-40de-a79d-b260d973d1bd,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_storageaccount_module.html#parameter-network_acls
KICS,4d3817db-dd35-4de4-a80d-3867157e7f7f,Storage Container Is Publicly Accessible,NaN,Ansible,Access Control,Azure,High,https://docs.kics.io/latest/queries/ansible-queries/azure/4d3817db-dd35-4de4-a80d-3867157e7f7f,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_storageblob_module.html#parameter-public_access
KICS,581dae78-307d-45d5-aae4-fe2b0db267a5,Azure Container Registry With No Locks,NaN,Ansible,Insecure Configurations,Azure,High,https://docs.kics.io/latest/queries/ansible-queries/azure/581dae78-307d-45d5-aae4-fe2b0db267a5,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_lock_module.html
KICS,da4f2739-174f-4cdd-b9ef-dc3f14b5931f,Security Group is Not Configured,NaN,Ansible,Insecure Configurations,Azure,High,https://docs.kics.io/latest/queries/ansible-queries/azure/da4f2739-174f-4cdd-b9ef-dc3f14b5931f,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_subnet_module.html
KICS,0ac9abbc-6d7a-41cf-af23-2e57ddb3dbfc,Sensitive Port Is Exposed To Entire Network,NaN,Ansible,Networking and Firewall,Azure,High,https://docs.kics.io/latest/queries/ansible-queries/azure/0ac9abbc-6d7a-41cf-af23-2e57ddb3dbfc,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_securitygroup_module.html#parameter-rules
KICS,29f35127-98e6-43af-8ec1-201b79f99604,Admin User Enabled For Container Registry,NaN,Ansible,Access Control,Azure,Medium,https://docs.kics.io/latest/queries/ansible-queries/azure/29f35127-98e6-43af-8ec1-201b79f99604,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_containerregistry_module.html
KICS,149fa56c-4404-4f90-9e25-d34b676d5b39,AKS RBAC Disabled,NaN,Ansible,Access Control,Azure,Medium,https://docs.kics.io/latest/queries/ansible-queries/azure/149fa56c-4404-4f90-9e25-d34b676d5b39,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_aks_module.html
KICS,5c80db8e-03f5-43a2-b4af-1f3f87018157,Role Definition Allows Custom Role Creation,NaN,Ansible,Access Control,Azure,Medium,https://docs.kics.io/latest/queries/ansible-queries/azure/5c80db8e-03f5-43a2-b4af-1f3f87018157,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_roledefinition_module.html#parameter-permissions/actions
KICS,881696a8-68c5-4073-85bc-7c38a3deb854,Key Vault Soft Delete Is Disabled,NaN,Ansible,Backup,Azure,Medium,https://docs.kics.io/latest/queries/ansible-queries/azure/881696a8-68c5-4073-85bc-7c38a3deb854,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_keyvault_module.html#parameter-enable_soft_delete
KICS,e2d834b7-8b25-4935-af53-4a60668dcbe0,Azure Instance Using Basic Authentication,NaN,Ansible,Best Practices,Azure,Medium,https://docs.kics.io/latest/queries/ansible-queries/azure/e2d834b7-8b25-4935-af53-4a60668dcbe0,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_virtualmachine_module.html#parameter-linux_config/disable_password_authentication
KICS,2a901825-0f3b-4655-a0fe-e0470e50f8e6,MySQL SSL Connection Disabled,NaN,Ansible,Encryption,Azure,Medium,https://docs.kics.io/latest/queries/ansible-queries/azure/2a901825-0f3b-4655-a0fe-e0470e50f8e6,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_mysqlserver_module.html
KICS,961ce567-a16d-4d7d-9027-f0ec2628a555,SSL Enforce Disabled,NaN,Ansible,Encryption,Azure,Medium,https://docs.kics.io/latest/queries/ansible-queries/azure/961ce567-a16d-4d7d-9027-f0ec2628a555,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_postgresqlserver_module.html#parameter-enforce_ssl
KICS,2c99a474-2a3c-4c17-8294-53ffa5ed0522,Storage Account Not Forcing HTTPS,NaN,Ansible,Encryption,Azure,Medium,https://docs.kics.io/latest/queries/ansible-queries/azure/2c99a474-2a3c-4c17-8294-53ffa5ed0522,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_storageaccount_module.html#parameter-https_only
KICS,c62746cf-92d5-4649-9acf-7d48d086f2ee,Storage Account Not Using Latest TLS Encryption Version,NaN,Ansible,Encryption,Azure,Medium,https://docs.kics.io/latest/queries/ansible-queries/azure/c62746cf-92d5-4649-9acf-7d48d086f2ee,https://docs.ansible.com/ansible/latest/collections/azure/azcollection/azure_rm_storageaccount_module.html#parameter-minimum_tls_version
